,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
56894|LMNB1,0.011579761066110694,Homo sapiens,LMNB1,not sure,IMR90,Fibroblast,Lung,1,LMNB1
77028|ZNF805,0.011722500340329567,Homo sapiens,ZNF805,other,293T,None,None,1,ZNF805
63808|HLF,0.011875278642676401,Homo sapiens,HLF,,HepG2,Epithelium,Liver,1,HLF
67615|ELF3,0.01205084047143884,Homo sapiens,ELF3,tf,CFPAC-1,None,Pancreatic ductal,1,ELF3
77061|ZNF682,0.012324809420798777,Homo sapiens,ZNF682,tf,293T,None,None,1,ZNF682
68963|CBFA2T2,0.013116996088528288,Homo sapiens,CBFA2T2,tf,NCCIT,Embryonal carcinoma cell,None,1,CBFA2T2
55513|YAP1,0.013343282314954519,Homo sapiens,YAP1,other,IMR90,Fibroblast,Lung,1,YAP1
41572|ING2,0.013376625863700864,Homo sapiens,ING2,predicted chromatin regulator,RKO,Epithelium,Colon,1,ING2
77060|ZNF684,0.013847382252385965,Homo sapiens,ZNF684,tf,293T,None,None,1,ZNF684
77173|ZNF141,0.014350028509887203,Homo sapiens,ZNF141,tf,293T,None,None,1,ZNF141
38753|ZNF250,0.014370871902649074,Homo sapiens,ZNF250,tf,LoVo,None,Colon,1,ZNF250
73934|ZNF669,0.014377549656743316,Homo sapiens,ZNF669,,293T,None,None,1,ZNF669
38780|LMX1B,0.014858068482071496,Homo sapiens,LMX1B,tf,LoVo,None,Colon,0,LMX1B
45648|ZZZ3,0.01504463980048576,Homo sapiens,ZZZ3,predicted transcription factor,GM12878,B Lymphocyte,Blood,1,ZZZ3
65163|ZNF667,0.015433633962637028,Homo sapiens,ZNF667,,HEK293,Epithelium,Embryonic Kidney,1,ZNF667
65165|ZNF449,0.015513247888760129,Homo sapiens,ZNF449,,HEK293,Epithelium,Embryonic Kidney,1,ZNF449
38710|SATB1,0.016108604090068535,Homo sapiens,SATB1,tf,LoVo,None,Colon,0,SATB1
72465|IRAK4,0.016853129312267734,Homo sapiens,IRAK4,other,SEM,B cell precursor,None,1,IRAK4
42869|TCFL5,0.017078794727123814,Homo sapiens,TCFL5,tf,LoVo,None,Colon,0,TCFL5
77191|ZFP14,0.018089109431393136,Homo sapiens,ZFP14,tf,293T,None,None,1,ZFP14
36814|TLE3,0.018128756133197588,Homo sapiens,TLE3,not sure,MCF-7,Epithelium,Breast,1,TLE3
77019|ZNF90,0.018150178347137724,Homo sapiens,ZNF90,tf,293T,None,None,0,ZNF90
1331|POLR3G,0.01877300316711511,Homo sapiens,POLR3G,tf,HeLa,Epithelium,Cervix,1,POLR3G
77083|ZNF571,0.019404217972136817,Homo sapiens,ZNF571,tf,293T,None,None,1,ZNF571
73933|ZNF680,0.01977464124375594,Homo sapiens,ZNF680,,293T,None,None,1,ZNF680
38835|DLX6,0.01982438279691645,Homo sapiens,DLX6,tf,LoVo,None,Colon,0,DLX6
43448|GFI1B,0.02027061091218424,Homo sapiens,GFI1B,predicted transcription factor,None,Proerythroblast,Bone Marrow,1,GFI1B
37767|TALE,0.020466445080155382,Homo sapiens,TALE,other,K562,Erythroblast,Bone Marrow,0,TALE
42865|RFX7,0.02052008636811814,Homo sapiens,RFX7,tf,LoVo,None,Colon,0,RFX7
1011|FOXH1,0.02052890452525763,Homo sapiens,FOXH1,tf,H9,Embryonic Stem Cell,Embryo,1,FOXH1
47590|SOX4,0.020612341017734515,Homo sapiens,SOX4,tf,LN229,Glioblastoma cell,Brain,1,SOX4
42661|HES5,0.021498778879739333,Homo sapiens,HES5,tf,LoVo,None,Colon,0,HES5
42649|CREB3L1,0.021498778879739333,Homo sapiens,CREB3L1,tf,LoVo,None,Colon,0,CREB3L1
38859|CEBPE,0.021498778879739333,Homo sapiens,CEBPE,tf,LoVo,None,Colon,0,CEBPE
38711|TRPS1,0.021498778879739333,Homo sapiens,TRPS1,tf,LoVo,None,Colon,0,TRPS1
42662|HES7,0.021498778879739333,Homo sapiens,HES7,tf,LoVo,None,Colon,0,HES7
35558|SFMBT1,0.021498778879739333,Homo sapiens,SFMBT1,other,HeLa-S3,Epithelium,Cervix,1,SFMBT1
38676|HMGA1,0.021498778879739333,Homo sapiens,HMGA1,tf,LoVo,None,Colon,0,HMGA1
42839|LCOR,0.021498778879739333,Homo sapiens,LCOR,tf,LoVo,None,Colon,0,LCOR
38660|TGIF1,0.021498778879739333,Homo sapiens,TGIF1,tf,LoVo,None,Colon,0,TGIF1
42766|ID1,0.021499679671101002,Homo sapiens,ID1,tf,LoVo,None,Colon,0,ID1
42697|NEUROD2,0.02177639985716806,Homo sapiens,NEUROD2,tf,LoVo,None,Colon,0,NEUROD2
77059|ZNF695,0.021886271221241482,Homo sapiens,ZNF695,tf,293T,None,None,1,ZNF695
49181|EGFA-T1,0.02232972659263538,Homo sapiens,EGFA-T1,other,HEK293T,Epithelium,Embryonic Kidney,0,EGFA-T1
64830|ZNF547,0.022764770507856857,Homo sapiens,ZNF547,,HEK293,Epithelium,Embryonic Kidney,1,ZNF547
49154|SFPQ,0.025548986911945792,Homo sapiens,SFPQ,not sure,MCF-7,Epithelium,Breast,1,SFPQ
8556|CBX2,0.025628914381052137,Homo sapiens,CBX2,cr,HEK293T,Epithelium,Embryonic Kidney,0,CBX2
43568|CBX7,0.02574241754966433,Homo sapiens,CBX7,cr,None,Fibroblast,Foreskin,0,CBX7
8555|PCGF6,0.026343517724271015,Homo sapiens,PCGF6,cr,HEK293T,Epithelium,Embryonic Kidney,0,PCGF6
62697|ZNF207,0.02687358546924662,Homo sapiens,ZNF207,,MCF-7,Epithelium,Breast,1,ZNF207
35266|SNAPC4,0.02727266623973995,Homo sapiens,SNAPC4,not sure,MCF-10A,Epithelium,Breast,0,SNAPC4
8784|CHD3,0.02733453069543046,Homo sapiens,CHD3,cr,K562,Erythroblast,Bone Marrow,0,CHD3
77035|ZNF790,0.028083406871946714,Homo sapiens,ZNF790,tf,293T,None,None,0,ZNF790
36350|PTPN11,0.028131688570573354,Homo sapiens,PTPN11,other,A549,Epithelium,Lung,0,PTPN11
54240|PGR,0.0281722405949984,Homo sapiens,PGR,tf,None,Stromal Cell,Endometrium,1,PGR
77532|H2AK119ub,0.02835553773256655,Homo sapiens,H2AK119ub,,U2OS,osteosarcoma,None,1,H2AK119ub
38815|MXD1,0.028366754727396692,Homo sapiens,MXD1,tf,LoVo,None,Colon,0,MXD1
77171|ZNF157,0.028937830508589002,Homo sapiens,ZNF157,tf,293T,None,None,1,ZNF157
73462|MLLT3,0.029354040144231874,Homo sapiens,MLLT3,not sure,THP-1,AML cell line,None,1,MLLT3
65185|ZNF816,0.029399840832939617,Homo sapiens,ZNF816,,HEK293,Epithelium,Embryonic Kidney,1,ZNF816
42704|NR4A2,0.030640227067968984,Homo sapiens,NR4A2,tf,LoVo,None,Colon,1,NR4A2
74650|DRAP1,0.030649949191673964,Homo sapiens,DRAP1,tf,GM12878,B Lymphocyte,Blood,1,DRAP1
77131|ZNF383,0.03382963666578942,Homo sapiens,ZNF383,tf,293T,None,None,1,ZNF383
77135|ZNF337,0.034096742351185816,Homo sapiens,ZNF337,tf,293T,None,None,1,ZNF337
45978|ZNF217,0.03411420083884592,Homo sapiens,ZNF217,predicted transcription factor,MCF-7,Epithelium,Breast,1,ZNF217
62802|PTRF,0.0355313042965833,Homo sapiens,PTRF,,K562,Erythroblast,Bone Marrow,1,PTRF
38823|HES4,0.036336374595103194,Homo sapiens,HES4,tf,LoVo,None,Colon,0,HES4
65202|ZNF37A,0.038547116510930124,Homo sapiens,ZNF37A,,HEK293,Epithelium,Embryonic Kidney,1,ZNF37A
51841|TOP1,0.03885655661929788,Homo sapiens,TOP1,not sure,LNCaP,Epithelium,Prostate,1,TOP1
63976|ZNF512,0.04127642658488495,Homo sapiens,ZNF512,,K562,Erythroblast,Bone Marrow,1,ZNF512
76412|ESCO2,0.04167991594453774,Homo sapiens,ESCO2,other,None,None,None,1,ESCO2
63112|HNRNPLL,0.042841674685327846,Homo sapiens,HNRNPLL,,HepG2,Epithelium,Liver,1,HNRNPLL
68569|POU3F2,0.042973557126352424,Homo sapiens,POU3F2,tf,None,Neural Progenitor Cell,None,1,POU3F2
35717|UBE2I,0.04377064132358505,Homo sapiens,UBE2I,other,WI-38,Fibroblast,Lung,1,UBE2I
73948|ZNF419,0.045400968528875096,Homo sapiens,ZNF419,,293T,None,None,0,ZNF419
76456|USP7,0.04553722289932033,Homo sapiens,USP7,tf,H1299,Epithelium,Lung,0,USP7
65157|ZNF260,0.046279922834645104,Homo sapiens,ZNF260,,HEK293,Epithelium,Embryonic Kidney,1,ZNF260
77234|FOXR2,0.0470252891649533,Homo sapiens,FOXR2,tf,MDA-MB-468,None,Breast,0,FOXR2
65187|ZNF146,0.04781655958359032,Homo sapiens,ZNF146,,HEK293,Epithelium,Embryonic Kidney,1,ZNF146
45942|ZNF274,0.04831528398245383,Homo sapiens,ZNF274,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,ZNF274
77086|ZNF566,0.048659874676092896,Homo sapiens,ZNF566,tf,293T,None,None,1,ZNF566
5563|CARM1,0.0518506182292196,Homo sapiens,CARM1,cr,H3396,Epithelium,Mammary Gland,0,CARM1
62646|HES2,0.051875351630306266,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1,HES2
38728|CASZ1,0.05196737401490015,Homo sapiens,CASZ1,tf,LoVo,None,Colon,0,CASZ1
63515|PYGO2,0.05222419328168182,Homo sapiens,PYGO2,,K562,Erythroblast,Bone Marrow,1,PYGO2
35268|SNAPC1,0.05277376796202787,Homo sapiens,SNAPC1,not sure,MCF-10A,Epithelium,Breast,1,SNAPC1
51445|EOMES,0.053099720787810445,Homo sapiens,EOMES,tf,HUES64,Embryonic Stem Cell,Embryo,1,EOMES
42778|OVOL2,0.05419005826305734,Homo sapiens,OVOL2,tf,LoVo,None,Colon,1,OVOL2
45630|WRNIP1,0.05789312675487279,Homo sapiens,WRNIP1,predicted chromatin regulator,GM12878,B Lymphocyte,Blood,1,WRNIP1
2651|PAX3,0.05824733642866925,Homo sapiens,PAX3,tf,RD,None,Muscle,0,PAX3
74673|RUVBL1,0.05849802031828849,Homo sapiens,RUVBL1,cr,HepG2,Epithelium,Liver,1,RUVBL1
1225|GLYR1,0.05948459154587138,Homo sapiens,GLYR1,cr,HeLa,Epithelium,Cervix,1,GLYR1
42880|ZBTB4,0.06544096133541405,Homo sapiens,ZBTB4,tf,LoVo,None,Colon,0,ZBTB4
41630|POLR3GL,0.06666782547819788,Homo sapiens,POLR3GL,tf,IMR90,Fibroblast,Lung,1,POLR3GL
77092|ZNF555,0.0670220293398846,Homo sapiens,ZNF555,tf,293T,None,None,1,ZNF555
72432|GUCY1B3,0.06896421713152528,Homo sapiens,GUCY1B3,other,U87,glioma cancer cell line overexpressing sGC-beta1,None,1,GUCY1B3
77262|HMG20A,0.07188243302208708,Homo sapiens,HMG20A,tf,GM12878,B Lymphocyte,Blood,1,HMG20A
64713|ZNF800,0.07350853819446035,Homo sapiens,ZNF800,,HEK293,Epithelium,Embryonic Kidney,1,ZNF800
77188|ZFP90,0.07394967658712515,Homo sapiens,ZFP90,tf,293T,None,None,1,ZFP90
33467|ELF5,0.07462859850958875,Homo sapiens,ELF5,tf,T47D,Epithelium,Mammary Gland,1,ELF5
65168|ZBTB12,0.07550976389781522,Homo sapiens,ZBTB12,,HEK293,Epithelium,Embryonic Kidney,0,ZBTB12
73975|ZNF12,0.07680508966314503,Homo sapiens,ZNF12,predicted transcription factor,293T,None,None,1,ZNF12
64129|ILK,0.07897234516320584,Homo sapiens,ILK,,K562,Erythroblast,Bone Marrow,1,ILK
74685|NFIL3,0.07913019607371186,Homo sapiens,NFIL3,tf,HepG2,Epithelium,Liver,1,NFIL3
54118|AGO2,0.07937133158666221,Homo sapiens,AGO2,other,K562,Erythroblast,Bone Marrow,0,AGO2
55660|NR0B2,0.08252391968519912,Homo sapiens,NR0B2,tf,HCT-116,None,Colon,1,NR0B2
77179|ZNF10,0.0847402843244785,Homo sapiens,ZNF10,tf,293T,None,None,1,ZNF10
64550|GTF2A2,0.08486871162768583,Homo sapiens,GTF2A2,,K562,Erythroblast,Bone Marrow,1,GTF2A2
77147|ZNF283,0.08764817484921011,Homo sapiens,ZNF283,other,293T,None,None,1,ZNF283
42682|IRX5,0.08929620186855214,Homo sapiens,IRX5,tf,LoVo,None,Colon,0,IRX5
65064|ZNF34,0.09508808219475634,Homo sapiens,ZNF34,,HEK293,Epithelium,Embryonic Kidney,0,ZNF34
38641|ATF5,0.09671042267959323,Homo sapiens,ATF5,tf,LoVo,None,Colon,0,ATF5
65215|ZNF784,0.09765730186186505,Homo sapiens,ZNF784,,HEK293,Epithelium,Embryonic Kidney,0,ZNF784
55294|WWTR1,0.09787980930648377,Homo sapiens,WWTR1,other,MDA-MB-231,Epithelium,Breast,1,WWTR1
38727|MZF1,0.10033095076088405,Homo sapiens,MZF1,tf,LoVo,None,Colon,0,MZF1
42852|HOXC13,0.10442566761901445,Homo sapiens,HOXC13,tf,LoVo,None,Colon,0,HOXC13
77082|ZNF573,0.10445949504069885,Homo sapiens,ZNF573,tf,293T,None,None,1,ZNF573
77176|ZNF132,0.10540731889348054,Homo sapiens,ZNF132,tf,293T,None,None,1,ZNF132
38655|HOXC6,0.10719167973598603,Homo sapiens,HOXC6,tf,LoVo,None,Colon,0,HOXC6
33035|AHR,0.10720490457529558,Homo sapiens,AHR,tf,MCF-7,Epithelium,Breast,1,AHR
42656|FOXF1,0.10786130083707046,Homo sapiens,FOXF1,predicted transcription factor,LoVo,None,Colon,0,FOXF1
42677|ID4,0.10786130083707046,Homo sapiens,ID4,predicted transcription factor,LoVo,None,Colon,0,ID4
42847|STAG2,0.10878663747059475,Homo sapiens,STAG2,not sure,LoVo,None,Colon,1,STAG2
5130|ATRX,0.11327019640249536,Homo sapiens,ATRX,cr,None,Erythroblast,Blood,0,ATRX
38729|HOXB13,0.11349502829270708,Homo sapiens,HOXB13,tf,LoVo,None,Colon,1,HOXB13
9322|MEIS1,0.11900491932879992,Homo sapiens,MEIS1,tf,SEM,Pre-B Lymphocyte,None,1,MEIS1
42831|HAND1,0.12753015877308538,Homo sapiens,HAND1,not sure,LoVo,None,Colon,0,HAND1
77116|ZNF44,0.1315514648416602,Homo sapiens,ZNF44,tf,293T,None,None,1,ZNF44
77190|ZFP1,0.13899606846194212,Homo sapiens,ZFP1,tf,293T,None,None,1,ZFP1
52147|PDX1,0.13992860538103918,Homo sapiens,PDX1,tf,CyT49,Embryonic Stem Cell,Embryo,1,PDX1
38656|MSX1,0.1423764065348116,Homo sapiens,MSX1,tf,LoVo,None,Colon,0,MSX1
45891|ZC3H11A,0.14306435422164898,Homo sapiens,ZC3H11A,other,K562,Erythroblast,Bone Marrow,0,ZC3H11A
76279|CALU,0.1442681128786415,Homo sapiens,CALU,other,Calu-3,None,Lung,1,CALU
38679|LHX2,0.15557514253578275,Homo sapiens,LHX2,tf,LoVo,None,Colon,1,LHX2
77096|ZNF543,0.16251281854689864,Homo sapiens,ZNF543,tf,293T,None,None,1,ZNF543
53088|HOXB7,0.16445106780223107,Homo sapiens,HOXB7,tf,BT-474,Epithelium,Mammary Gland,0,HOXB7
65078|ZNF317,0.16863328339752592,Homo sapiens,ZNF317,,HEK293,Epithelium,Embryonic Kidney,1,ZNF317
77133|ZNF343,0.1693069109561196,Homo sapiens,ZNF343,tf,293T,None,None,1,ZNF343
77088|ZNF564,0.1700699398256879,Homo sapiens,ZNF564,tf,293T,None,None,1,ZNF564
38750|ZNF407,0.17451197785171885,Homo sapiens,ZNF407,tf,LoVo,None,Colon,1,ZNF407
72702|HOXA9,0.17470239703349305,Homo sapiens,HOXA9,tf,HEK293FT,None,Kidney,1,HOXA9
62965|EED,0.17664610874450076,Homo sapiens,EED,cr,GM12878,B Lymphocyte,Blood,1,EED
73963|ZNF266,0.1834930154010751,Homo sapiens,ZNF266,predicted transcription factor,293T,None,None,1,ZNF266
77043|ZNF777,0.18573185072175202,Homo sapiens,ZNF777,tf,293T,None,None,1,ZNF777
58829|CD59,0.19575101095974468,Homo sapiens,CD59,other,Raji,B Lymphocyte,Blood,0,CD59
77025|ZNF823,0.19714386873568246,Homo sapiens,ZNF823,tf,293T,None,None,1,ZNF823
77189|ZFP69,0.19746534045118025,Homo sapiens,ZFP69,tf,293T,None,None,1,ZFP69
38722|DLX4,0.20383032362295583,Homo sapiens,DLX4,tf,LoVo,None,Colon,0,DLX4
77151|ZNF26,0.20736779189308951,Homo sapiens,ZNF26,tf,293T,None,None,1,ZNF26
32948|NUP98,0.21857615638260902,Homo sapiens,NUP98,other,None,Neural Progenitor Cell,None,1,NUP98
55661|LEO1,0.2330484053553304,Homo sapiens,LEO1,predicted chromatin regulator,HCT-116,None,Colon,1,LEO1
73941|ZNF549,0.23324705199203521,Homo sapiens,ZNF549,,293T,None,None,1,ZNF549
65081|ZIM3,0.24124739041018733,Homo sapiens,ZIM3,,HEK293,Epithelium,Embryonic Kidney,1,ZIM3
77036|ZNF789,0.26137033866716763,Homo sapiens,ZNF789,other,293T,None,None,1,ZNF789
77106|ZNF492,0.26806460656848113,Homo sapiens,ZNF492,tf,293T,None,None,0,ZNF492
38792|MEIS3,0.27752799568674225,Homo sapiens,MEIS3,tf,LoVo,None,Colon,0,MEIS3
45693|CTBP2,0.2793107759389897,Homo sapiens,CTBP2,tf,H1,Embryonic Stem Cell,Embryo,1,CTBP2
63264|PTTG1,0.2864892664779368,Homo sapiens,PTTG1,,K562,Erythroblast,Bone Marrow,1,PTTG1
64312|PRDM2,0.28854710761714697,Homo sapiens,PRDM2,,HEK293,Epithelium,Embryonic Kidney,1,PRDM2
73930|ZNF708,0.2932699188770883,Homo sapiens,ZNF708,,293T,None,None,1,ZNF708
33542|IRF2,0.3020484088340166,Homo sapiens,IRF2,predicted transcription factor,None,Proerythroblast,Bone Marrow,1,IRF2
77053|ZNF730,0.3021126782242788,Homo sapiens,ZNF730,other,293T,None,None,1,ZNF730
38681|PHF20,0.3029089798408046,Homo sapiens,PHF20,cr,LoVo,None,Colon,0,PHF20
36364|SNAPC5,0.31019282001523196,Homo sapiens,SNAPC5,not sure,IMR90,Fibroblast,Lung,1,SNAPC5
77077|ZNF613,0.3103970856971361,Homo sapiens,ZNF613,tf,293T,None,None,1,ZNF613
1220|LRWD1,0.3149943744191632,Homo sapiens,LRWD1,cr,HeLa,Epithelium,Cervix,0,LRWD1
77127|ZNF429,0.33113747628443135,Homo sapiens,ZNF429,other,293T,None,None,1,ZNF429
8560|RYBP,0.35066254302818356,Homo sapiens,RYBP,tf,HEK293T,Epithelium,Embryonic Kidney,1,RYBP
77080|ZNF587,0.35801121616607107,Homo sapiens,ZNF587,tf,293T,None,None,1,ZNF587
42699|NHLH1,0.36401780454525245,Homo sapiens,NHLH1,predicted transcription factor,LoVo,None,Colon,0,NHLH1
65200|ZNF30,0.36588303830607144,Homo sapiens,ZNF30,,HEK293,Epithelium,Embryonic Kidney,1,ZNF30
65194|ZNF331,0.37361903419486675,Homo sapiens,ZNF331,,HEK293,Epithelium,Embryonic Kidney,1,ZNF331
39924|ICE2,0.3989402454934985,Homo sapiens,ICE2,other,HCT-116,None,Colon,1,ICE2
65212|ZNF513,0.4116731125185837,Homo sapiens,ZNF513,,HEK293,Epithelium,Embryonic Kidney,1,ZNF513
62531|ZNF585B,0.4241195439718207,Homo sapiens,ZNF585B,,HEK293,Epithelium,Embryonic Kidney,1,ZNF585B
77047|ZNF75D,0.4446357456039101,Homo sapiens,ZNF75D,tf,293T,None,None,1,ZNF75D
42695|MTF1,0.4617991098774887,Homo sapiens,MTF1,cr,LoVo,None,Colon,0,MTF1
77169|ZNF169,0.4639340916547297,Homo sapiens,ZNF169,tf,293T,None,None,1,ZNF169
77182|ZNF100,0.47236470951510573,Homo sapiens,ZNF100,other,293T,None,None,1,ZNF100
41812|JARID2,0.4907753608606442,Homo sapiens,JARID2,cr,None,iPSC,None,1,JARID2
73973|ZNF184,0.5090945579630558,Homo sapiens,ZNF184,,293T,None,None,0,ZNF184
5888|LIN9,0.513888261357343,Homo sapiens,LIN9,not sure,HeLa,Epithelium,Cervix,1,LIN9
77175|ZNF133,0.5304309333494807,Homo sapiens,ZNF133,tf,293T,None,None,1,ZNF133
77165|ZNF182,0.5332106939909391,Homo sapiens,ZNF182,tf,293T,None,None,1,ZNF182
62811|COPS2,0.5372342453498457,Homo sapiens,COPS2,,K562,Erythroblast,Bone Marrow,1,COPS2
55355|PIAS1,0.5373670875705164,Homo sapiens,PIAS1,other,VCaP,Epithelium,Prostate,1,PIAS1
53323|INTS3,0.5426990457791325,Homo sapiens,INTS3,predicted transcription factor,HeLa,Epithelium,Cervix,1,INTS3
38796|ZFAT,0.5484995465862891,Homo sapiens,ZFAT,tf,LoVo,None,Colon,1,ZFAT
77125|ZNF431,0.5624685725140743,Homo sapiens,ZNF431,tf,293T,None,None,0,ZNF431
77108|ZNF485,0.5879144940413416,Homo sapiens,ZNF485,other,293T,None,None,1,ZNF485
77074|ZNF616,0.5893845530971664,Homo sapiens,ZNF616,tf,293T,None,None,1,ZNF616
47710|SOX11,0.6027128971554109,Homo sapiens,SOX11,tf,GRANTA-519,B Lymphocyte,None,0,SOX11
42683|ISL2,0.6146004955251523,Homo sapiens,ISL2,tf,LoVo,None,Colon,0,ISL2
77054|ZNF716,0.6494646024039682,Homo sapiens,ZNF716,tf,293T,None,None,1,ZNF716
77044|ZNF776,0.6506863041660048,Homo sapiens,ZNF776,tf,293T,None,None,1,ZNF776
77081|ZNF585A,0.6554947049832645,Homo sapiens,ZNF585A,tf,293T,None,None,1,ZNF585A
55540|RAG1,0.6663780317268228,Homo sapiens,RAG1,cr,Ramos,Thymocyte,None,1,RAG1
77078|ZNF611,0.6697452665731367,Homo sapiens,ZNF611,tf,293T,None,None,1,ZNF611
77269|ZNF410,0.6703838869663817,Homo sapiens,ZNF410,tf,K562,Erythroblast,Bone Marrow,1,ZNF410
42693|MIXL1,0.6758267385226263,Homo sapiens,MIXL1,tf,LoVo,None,Colon,0,MIXL1
50456|AUTS2,0.6813136155575819,Homo sapiens,AUTS2,not sure,293T-Rex,None,None,1,AUTS2
53472|SVIL,0.685615596096639,Homo sapiens,SVIL,other,SH-SY5Y,None,Bone Marrow,1,SVIL
51360|PSIP1,0.6945329378403144,Homo sapiens,PSIP1,predicted transcription factor,None,T Lymphocyte,None,1,PSIP1
38845|DBP,0.700902783649945,Homo sapiens,DBP,tf,LoVo,None,Colon,0,DBP
65217|ZNF502,0.7012428265631397,Homo sapiens,ZNF502,,HEK293,Epithelium,Embryonic Kidney,0,ZNF502
1797|BRF1,0.7023638325291108,Homo sapiens,BRF1,tf,IMR90,Fibroblast,Lung,1,BRF1
42871|TFCP2,0.7070285600455175,Homo sapiens,TFCP2,tf,LoVo,None,Colon,0,TFCP2
1|BTAF1,0.7095253552477698,Homo sapiens,BTAF1,tf,HeLa,Epithelium,Cervix,0,BTAF1
77237|ZSCAN5B,0.7123779155444514,Homo sapiens,ZSCAN5B,tf,BeWo,None,None,1,ZSCAN5B
53165|ALKBH3,0.7123944481757865,Homo sapiens,ALKBH3,other,PC-3,Epithelium,Prostate,1,ALKBH3
77101|ZNF527,0.7189402958045674,Homo sapiens,ZNF527,tf,293T,None,None,0,ZNF527
42765|HOXC8,0.7235806936154772,Homo sapiens,HOXC8,tf,LoVo,None,Colon,0,HOXC8
65059|ZFP82,0.7304337540323939,Homo sapiens,ZFP82,,HEK293,Epithelium,Embryonic Kidney,0,ZFP82
77186|ZIM2,0.7319761946151553,Homo sapiens,ZIM2,tf,293T,None,None,0,ZIM2
38744|RAX2,0.7340884145056108,Homo sapiens,RAX2,tf,LoVo,None,Colon,0,RAX2
38648|GLI1,0.7525864144814369,Homo sapiens,GLI1,tf,LoVo,None,Colon,0,GLI1
42850|GRHL1,0.7575980388456529,Homo sapiens,GRHL1,predicted transcription factor,LoVo,None,Colon,1,GRHL1
76420|MAML3,0.7588780505895746,Homo sapiens,MAML3,tf,SK-N-SH,Neuroblastoma cell,Brain,1,MAML3
42651|EVX1,0.7613960090206698,Homo sapiens,EVX1,tf,LoVo,None,Colon,0,EVX1
42669|HOXA11,0.7614855636043276,Homo sapiens,HOXA11,tf,LoVo,None,Colon,0,HOXA11
42646|BATF3,0.7614855862881524,Homo sapiens,BATF3,tf,LoVo,None,Colon,0,BATF3
35962|HIST1H1B,0.7687065586128419,Homo sapiens,HIST1H1B,predicted chromatin regulator,H1,Embryonic Stem Cell,Embryo,0,HIST1H1B
56433|TOP2B,0.7696709462332698,Homo sapiens,TOP2B,predicted chromatin regulator,MCF-7,Epithelium,Breast,0,TOP2B
77099|ZNF530,0.7792700581623165,Homo sapiens,ZNF530,tf,293T,None,None,1,ZNF530
38826|ZIC2,0.7800240238464526,Homo sapiens,ZIC2,tf,LoVo,None,Colon,0,ZIC2
55207|EGFR,0.7824538053267647,Homo sapiens,EGFR,not sure,HeLa,Epithelium,Cervix,1,EGFR
71278|KAT2A,0.7848932758585127,Homo sapiens,KAT2A,cr,BGC823,human gastric cancer cells,None,1,KAT2A
65065|ZNF595,0.7858919804510721,Homo sapiens,ZNF595,,HEK293,Epithelium,Embryonic Kidney,1,ZNF595
39008|H3Pan,0.7944106700261343,Homo sapiens,H3Pan,other,A549,Epithelium,Lung,0,H3Pan
77090|ZNF561,0.7975219072148885,Homo sapiens,ZNF561,tf,293T,None,None,1,ZNF561
77184|ZKSCAN3,0.7976953559114568,Homo sapiens,ZKSCAN3,tf,293T,None,None,1,ZKSCAN3
42837|KCMF1,0.8093066256816077,Homo sapiens,KCMF1,not sure,LoVo,None,Colon,0,KCMF1
77192|RBAK,0.8102443736855984,Homo sapiens,RBAK,tf,293T,None,None,1,RBAK
67832|EBNA3C,0.8109136705523383,Homo sapiens,EBNA3C,other,None,Lymphoblast,None,0,EBNA3C
77029|ZNF7,0.8111663211829954,Homo sapiens,ZNF7,tf,293T,None,None,0,ZNF7
77026|ZNF81,0.8126307292309219,Homo sapiens,ZNF81,tf,293T,None,None,1,ZNF81
42688|LHX4,0.8181599613142356,Homo sapiens,LHX4,tf,LoVo,None,Colon,1,LHX4
77034|ZNF791,0.8215998251476478,Homo sapiens,ZNF791,tf,293T,None,None,0,ZNF791
35107|DOT1L,0.8222371644432224,Homo sapiens,DOT1L,cr,NCCIT,None,Embryo,0,DOT1L
77157|ZNF223,0.8240942257819452,Homo sapiens,ZNF223,other,293T,None,None,1,ZNF223
77152|ZNF267,0.8243607636023692,Homo sapiens,ZNF267,tf,293T,None,None,1,ZNF267
1208|DDX5,0.8275802864989121,Homo sapiens,DDX5,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,DDX5
77067|ZNF662,0.8307150863941892,Homo sapiens,ZNF662,tf,293T,None,None,1,ZNF662
42690|LHX6,0.8339413549339108,Homo sapiens,LHX6,tf,LoVo,None,Colon,0,LHX6
42763|HOXB6,0.8339887751323554,Homo sapiens,HOXB6,tf,LoVo,None,Colon,1,HOXB6
8525|HNRNPL,0.8384341821169924,Homo sapiens,HNRNPL,predicted transcription factor,HeLa,Epithelium,Cervix,0,HNRNPL
73955|ZNF33A,0.8416782008945057,Homo sapiens,ZNF33A,,293T,None,None,1,ZNF33A
76476|CCNT1,0.8419575185940049,Homo sapiens,CCNT1,tf,C4-2,None,Prostate,0,CCNT1
77159|ZNF212,0.842795901790188,Homo sapiens,ZNF212,tf,293T,None,None,1,ZNF212
38787|TBX3,0.8442548668552595,Homo sapiens,TBX3,tf,LoVo,None,Colon,0,TBX3
73924|ZNF85,0.8481412138507018,Homo sapiens,ZNF85,,293T,None,None,1,ZNF85
